"STATION","NAME","DATE","DAPR","MDPR","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WESD","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV03","WV07","WV20"
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-21",,,"0.00",,"0.0","0.0",,"98","69",,"  811",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-22",,,"0.00",,"0.0","0.0",,"102","73",,"  765",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-23",,,"0.00",,"0.0","0.0",,"105","77",,"  717",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-24",,,"0.00",,"0.0","0.0",,"96","78",,"  805",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-25",,,"0.00",,"0.0","0.0",,"97","69",,"  846",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-26",,,"0.00",,"0.0","0.0",,"97","70",,"  817",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-27",,,"0.00",,"0.0","0.0",,"98","70",,"  804",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-28",,,"0.14",,"0.0","0.0",,"85","61",,"  738",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-29",,,"0.00",,"0.0","0.0",,"84","61",,"  792",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-30",,,"0.00",,"0.0","0.0",,"93","65",,"  801",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-05-31",,,"0.00",,"0.0","0.0",,"94","69",,"  824",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-01",,,"0.00",,"0.0","0.0",,"92","69",,"  828",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-02",,,"0.00",,"0.0","0.0",,"101","70",,"  854",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-03",,,"0.00",,"0.0","0.0",,"110","74",,"  854",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-04",,,"0.00",,"0.0","0.0",,"113","80",,"  855",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-05",,,"0.00",,"0.0","0.0",,"112","81",,"  855",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-06",,,"0.00",,"0.0","0.0",,"108","79",,"  857",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-07",,,"0.00",,"0.0","0.0",,"106","79",,"  811",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-08",,,"0.00",,"0.0","0.0",,"108","82",,"  748",,,,,,,"    1",,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-09",,,"0.04",,"0.0","0.0",,"98","76",,"  723",,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-10",,,"0.00",,"0.0","0.0",,"101","76",,"  822",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-11",,,"0.00",,"0.0","0.0",,"101","76",,"  781",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-12",,,"0.00",,"0.0","0.0",,"104","78",,"  860",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-13",,,"0.00",,"0.0","0.0",,"105","77",,"  860",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-14",,,"0.00",,"0.0","0.0",,"99","74",,"  860",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-15",,,"0.00",,"0.0","0.0",,"96","78",,"  831",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-16",,,"0.00",,"0.0","0.0",,"96","69",,"  861",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-17",,,"0.00",,"0.0","0.0",,"106","71",,"  862",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-18",,,"0.00",,"0.0","0.0",,"106","77",,"  862",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-19",,,"0.00",,"0.0","0.0",,"109","79",,"  862",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-20",,,"0.00",,"0.0","0.0",,"113","78",,"  861",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-21",,,"0.00",,"0.0","0.0",,"114","80",,"  862",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-22",,,"0.00",,"0.0","0.0",,"113","81",,"  862",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-23",,,"0.00",,"0.0","0.0",,"113","84",,"  842",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-24",,,"0.00",,"0.0","0.0",,"113","87",,"  828",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-25",,,"0.00",,"0.0","0.0",,"120","88",,"  861",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-26",,,"0.00",,"0.0","0.0",,"122","91",,"  861",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-27",,,"0.00",,"0.0","0.0",,"118","93",,"  774",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-28",,,"0.00",,"0.0","0.0",,"118","87",,"  828",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-29",,,"0.00",,"0.0","0.0",,"108","88",,"  684",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-06-30",,,"0.00",,"0.0","0.0",,"112","91",,"  726",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-01",,,"0.00",,"0.0","0.0",,"115","90",,"  768",,,,"    1",,,"    1",,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-02",,,"0.03",,"0.0","0.0",,"106","84",,"  725",,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-03",,,"0.00",,"0.0","0.0",,"105","81",,"  783",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-04",,,"0.00",,"0.0","0.0",,"107","87",,"  844",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-05",,,"0.00",,"0.0","0.0",,"100","87",,"  659",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-06",,,"0.01",,"0.0","0.0",,"98","84",,"  522",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-07",,,"0.03",,"0.0","0.0",,"100","79",,"  744",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-08",,,"0.00",,"0.0","0.0",,"100","78",,"  797",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-09",,,"0.00",,"0.0","0.0",,"104","80",,"  740",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-10",,,"0.27",,"0.0","0.0",,"106","79",,"  683",,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-11",,,"0.00",,"0.0","0.0",,"106","80",,"  703",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-12",,,"0.00",,"0.0","0.0",,"112","87",,"  700",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-13",,,"0.00",,"0.0","0.0",,"110","86",,"  683",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-14",,,"0.00",,"0.0","0.0",,"94","81",,"  588",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-15",,,"0.01",,"0.0","0.0",,"91","74",,"   60",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-16",,,"0.00",,"0.0","0.0",,"100","82",,"  430",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-17",,,"0.00",,"0.0","0.0",,"104","81",,"  848",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-18",,,"0.00",,"0.0","0.0",,"110","87",,"  846",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-19",,,"0.00",,"0.0","0.0",,"112","88",,"  845",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-20",,,"0.00",,"0.0","0.0",,"106","88",,"  815",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-21",,,"0.31",,"0.0","0.0",,"105","80",,"  829",,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-22",,,"0.00",,"0.0","0.0",,"107","80",,"  788",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-23",,,"0.00",,"0.0","0.0",,"104","82",,"  817",,,,"    1",,,"    1",,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-24",,,"0.39",,"0.0","0.0",,"97","72",,"  687",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-25",,,"0.00",,"0.0","0.0",,"102","83",,"  813",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-26",,,"0.00",,"0.0","0.0",,"104","84",,"  837",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-27",,,"0.00",,"0.0","0.0",,"107","84",,"  835",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-28",,,"0.00",,"0.0","0.0",,"108","81",,"  833",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-29",,,"0.00",,"0.0","0.0",,"111","81",,"  833",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-30",,,"0.00",,"0.0","0.0",,"107","87",,"  814",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-07-31",,,"0.00",,"0.0","0.0",,"106","84",,"  829",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-01",,,"0.00",,"0.0","0.0",,"104","79",,"  787",,,,,,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-02",,,"0.00",,"0.0","0.0",,"102","76",,"  773",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-03",,,"0.33",,"0.0","0.0",,"105","75",,"  790",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-04",,,"0.00",,"0.0","0.0",,"103","79",,"  806",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-05",,,"0.00",,"0.0","0.0",,"108","85",,"  779",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-06",,,"0.01",,"0.0","0.0",,"105","87",,"  648",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-07",,,"0.00",,"0.0","0.0",,"102","81",,"  814",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-08",,,"0.00",,"0.0","0.0",,"108","85",,"  817",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-09",,,"0.00",,"0.0","0.0",,"110","86",,"  815",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-10",,,"0.00",,"0.0","0.0",,"111","88",,"  794",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-11",,,"0.38",,"0.0","0.0",,"105","75",,"  693",,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-12",,,"0.05",,"0.0","0.0",,"98","76",,"  701",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-13",,,"0.00",,"0.0","0.0",,"94","78",,"  523",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-14",,,"1.20",,"0.0","0.0",,"78","71",,"   11",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-15",,,"0.73",,"0.0","0.0",,"88","70",,"  598",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-16",,,"0.00",,"0.0","0.0",,"97","77",,"  755",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-17",,,"0.00",,"0.0","0.0",,"100","79",,"  778",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-18",,,"0.00",,"0.0","0.0",,"103","81",,"  781",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-19",,,"0.00",,"0.0","0.0",,"102","79",,"  764",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-20",,,"0.00",,"0.0","0.0",,"102","82",,"  748",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-21",,,"0.00",,"0.0","0.0",,"102","76",,"  794",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-22",,,"0.00",,"0.0","0.0",,"104","77",,"  792",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-23",,,"0.00",,"0.0","0.0",,"105","77",,"  790",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-24",,,"0.00",,"0.0","0.0",,"106","77",,"  788",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-25",,,"0.00",,"0.0","0.0",,"102","75",,"  786",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-26",,,"0.00",,"0.0","0.0",,"102","77",,"  767",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-27",,,"0.00",,"0.0","0.0",,"102","82",,"  712",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-28",,,"0.00",,"0.0","0.0",,"105","82",,"  781",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-29",,,"0.00",,"0.0","0.0",,"108","86",,"  778",,,,,,,"    1",,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-30",,,"0.00",,"0.0","0.0",,"106","85",,"  776",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-08-31",,,"0.00",,"0.0","0.0",,"96","81",,"  343",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-01",,,"0.00",,"0.0","0.0",,"96","83",,"  272",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-02",,,"0.22",,"0.0","0.0",,"102","74",,"  744",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-03",,,"0.03",,"0.0","0.0",,"104","75",,"  559",,,,"    1",,,"    1",,,"    1",,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-04",,,"0.00",,"0.0","0.0",,"100","76",,"  604",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-05",,,"0.06",,"0.0","0.0",,"94","74",,"  555",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-06",,,"0.00",,"0.0","0.0",,"100","79",,"  763",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-07",,,"0.00",,"0.0","0.0",,"105","82",,"  761",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-08",,,"0.00",,"0.0","0.0",,"108","84",,"  758",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-09",,,"0.00",,"0.0","0.0",,"110","86",,"  757",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-10",,,"0.00",,"0.0","0.0",,"111","84",,"  755",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-11",,,"0.00",,"0.0","0.0",,"112","85",,"  715",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-12",,,"0.00",,"0.0","0.0",,"105","83",,"  751",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-13",,,"0.00",,"0.0","0.0",,"105","83",,"  749",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-14",,,"0.30",,"0.0","0.0",,"100","70",,"  674",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-15",,,"0.06",,"0.0","0.0",,"88","69",,"  435",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-16",,,"0.00",,"0.0","0.0",,"95","73",,"  711",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-17",,,"0.00",,"0.0","0.0",,"98","77",,"  590",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-18",,,"0.00",,"0.0","0.0",,"98","77",,"  428",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-19",,,"0.00",,"0.0","0.0",,"97","72",,"  736",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-20",,,"0.44",,"0.0","0.0",,"93","67",,"  540",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-21",,,"0.00",,"0.0","0.0",,"95","72",,"  661",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-22",,,"0.00",,"0.0","0.0",,"95","71",,"  605",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-23",,,"0.00",,"0.0","0.0",,"97","77",,"  648",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-24",,,"0.00",,"0.0","0.0",,"96","76",,"  714",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-25",,,"0.00",,"0.0","0.0",,"100","76",,"  680",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-26",,,"0.00",,"0.0","0.0",,"99","75",,"  692",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-27",,,"0.00",,"0.0","0.0",,"99","72",,"  720",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-28",,,"0.00",,"0.0","0.0",,"94","71",,"  718",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-29",,,"0.00",,"0.0","0.0",,"93","69",,"  677",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-09-30",,,"0.00",,"0.0","0.0",,"82","70",,"  197",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-01",,,"0.04",,"0.0","0.0",,"83","66",,"  453",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-02",,,"0.00",,"0.0","0.0",,"86","66",,"  689",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-03",,,"0.00",,"0.0","0.0",,"90","68",,"  707",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-04",,,"0.00",,"0.0","0.0",,"99","69",,"  706",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-05",,,"0.00",,"0.0","0.0",,"99","75",,"  704",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-06",,,"0.00",,"0.0","0.0",,"96","72",,"  701",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-07",,,"0.00",,"0.0","0.0",,"95","76",,"  531",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-08",,,"0.00",,"0.0","0.0",,"90","69",,"  698",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-09",,,"0.00",,"0.0","0.0",,"88","64",,"  695",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-10",,,"0.00",,"0.0","0.0",,"90","62",,"  693",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-11",,,"0.00",,"0.0","0.0",,"92","63",,"  691",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-12",,,"0.00",,"0.0","0.0",,"93","63",,"  690",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-13",,,"0.00",,"0.0","0.0",,"92","61",,"  687",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-14",,,"0.00",,"0.0","0.0",,"94","64",,"  685",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-15",,,"0.00",,"0.0","0.0",,"93","64",,"  683",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-16",,,"0.00",,"0.0","0.0",,"93","66",,"  651",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-17",,,"0.00",,"0.0","0.0",,"93","69",,"  648",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-18",,,"0.00",,"0.0","0.0",,"97","71",,"  631",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-19",,,"0.00",,"0.0","0.0",,"89","71",,"  522",,,,,,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-20",,,"0.00",,"0.0","0.0",,"78","62",,"  673",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-21",,,"0.00",,"0.0","0.0",,"81","56",,"  672",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-22",,,"0.00",,"0.0","0.0",,"87","62",,"  670",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-23",,,"0.00",,"0.0","0.0",,"91","59",,"  668",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-24",,,"0.00",,"0.0","0.0",,"96","60",,"  665",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-25",,,"0.00",,"0.0","0.0",,"96","63",,"  663",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-26",,,"0.00",,"0.0","0.0",,"96","65",,"  661",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-27",,,"0.00",,"0.0","0.0",,"95","63",,"  660",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-28",,,"0.00",,"0.0","0.0",,"95","67",,"  658",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-29",,,"0.00",,"0.0","0.0",,"94","68",,"  656",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-30",,,"0.00",,"0.0","0.0",,"94","64",,"  589",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-10-31",,,"0.00",,"0.0","0.0",,"90","67",,"  459",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-11-01",,,"0.00",,"0.0","0.0",,"85","66",,"  614",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-11-02",,,"0.11",,"0.0","0.0",,"73","57",,"  596",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-11-03",,,"0.00",,"0.0","0.0",,"70","50",,"  637",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-11-04",,,"0.00",,"0.0","0.0",,"74","49",,"  646",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-11-05",,,"0.00",,"0.0","0.0",,"78","51",,"  644",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-11-06",,,"0.00",,"0.0","0.0",,"75","52",,"  642",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-11-07",,,"0.00",,"0.0","0.0",,"68","49",,"  536",,,,,,,,,,,,,,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","1990-11-08",,,"0.00",,"0.0","0.0",,"72","48",,"  638",,,,,,,,,,,,,,,,,,,
